ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),TIME_SINCE_TROUBLE_CODES_CLEARED (),WARM_UPS_SINCE_CODES_CLEARED (),DTC
1164,967,55,18.82353,33.725491,85,-0.78125,8.59375,35,32.156864,50.980392,16.078432,31.764706,18.82353,102,0,43,0,567.5,467.299988,13.554,7854,255,1
1164,967,55,18.82353,33.725491,85,-0.78125,8.59375,35,34.509804,50.980392,16.078432,31.764706,18.82353,102,0,43,0,556.700012,463.799988,13.71,7854,255,1
1164,967,55,18.82353,33.725491,85,-0.78125,8.59375,35,34.509804,50.980392,16.078432,31.764706,18.82353,102,0,43,0,556.700012,463.799988,13.71,7854,255,1
1164,1017.75,53,18.82353,33.333332,85,-0.78125,6.25,35,34.509804,50.980392,16.078432,31.764706,18.82353,102,0,43,0,556.700012,463.799988,13.71,7854,255,1
1166,1017.75,53,18.82353,33.333332,85,-0.78125,6.25,35,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,43,0,556.700012,463.799988,13.71,7854,255,1
1166,1017.75,53,18.82353,33.333332,85,-0.78125,6.25,35,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,43,0,548.599976,460.299988,13.73,7854,255,1
1166,1017.75,53,18.82353,32.941177,85,-0.78125,2.34375,35,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,43,0,548.599976,460.299988,13.73,7854,255,1
1168,1010,52,18.82353,32.941177,85,-0.78125,2.34375,35,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,44,0,548.599976,460.299988,13.73,7854,255,1
1168,1010,52,18.82353,32.941177,85,-0.78125,2.34375,35,37.254902,50.980392,16.078432,31.764706,18.82353,102,0,44,0,545.299988,458.700012,13.73,7854,255,1
1168,1010,52,18.82353,32.941177,85,-0.78125,2.34375,35,37.254902,50.980392,16.078432,31.764706,18.82353,102,0,44,0,545.299988,458.700012,13.593,7854,255,1
1168,955.25,49,18.82353,34.901962,86,-0.78125,-0.78125,37,37.254902,50.980392,16.078432,31.764706,18.82353,102,0,44,0,545.299988,458.700012,13.593,7854,255,1
1170,955.25,49,18.82353,34.901962,86,-0.78125,-0.78125,37,37.254902,50.980392,16.078432,31.764706,18.82353,102,0,44,0,545.299988,458.700012,13.593,7854,255,1
1170,955.25,49,18.82353,34.901962,86,-0.78125,-0.78125,37,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,44,0,539.799988,455.399994,13.652,7854,255,1
1170,955.25,49,18.82353,34.901962,86,-0.78125,-0.78125,37,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,44,0,539.799988,455.399994,13.652,7854,255,1
1170,973.25,48,18.82353,34.509804,86,-0.78125,-4.6875,35,35.294117,50.980392,16.078432,31.764706,18.82353,102,0,44,0,539.799988,455.399994,13.652,7854,255,1
1172,973.25,48,18.82353,34.509804,86,-0.78125,-4.6875,35,33.333332,50.980392,16.078432,31.764706,18.82353,102,0,44,0,539.799988,455.399994,13.652,7854,255,1
1172,973.25,48,18.82353,34.509804,86,-0.78125,-4.6875,35,33.333332,50.980392,16.078432,31.764706,18.82353,102,0,44,0,535.5,452.200012,13.73,7854,255,1
1172,973.25,48,18.82353,34.117645,86,-0.78125,-4.6875,35,33.333332,50.980392,16.078432,31.764706,18.82353,102,0,44,0,535.5,452.200012,13.73,7854,255,1
1173,999,46,18.82353,34.117645,86,-0.78125,-0.78125,35,33.333332,50.980392,16.078432,31.764706,18.82353,102,0,44,0,535.5,452.200012,13.73,7854,255,1
1173,999,46,18.82353,34.117645,86,-0.78125,-0.78125,35,30.196079,50.980392,16.078432,31.764706,18.82353,102,0,44,0,531.900024,449.100006,13.73,7854,255,1
1173,999,46,18.82353,34.117645,86,-0.78125,-0.78125,35,30.196079,48.235294,16.078432,31.764706,16.470589,102,0,44,0,531.900024,449.100006,13.789,7854,255,1
1173,823.25,44,18.82353,22.352942,87,-0.78125,0.78125,24,30.196079,48.235294,16.078432,31.764706,16.470589,102,0,44,0,531.900024,449.100006,13.789,7854,255,1
1175,823.25,44,16.470589,22.352942,87,-0.78125,0.78125,24,30.196079,48.235294,16.078432,31.764706,16.470589,102,0,44,0,531.900024,449.100006,13.789,7854,255,1
1175,823.25,44,16.470589,22.352942,87,-0.78125,0.78125,24,31.764706,47.843136,16.078432,31.764706,16.470589,102,0,44,0,530.299988,446,13.73,7854,255,1
1175,823.25,44,16.470589,22.352942,87,-0.78125,0.78125,24,31.764706,47.843136,16.078432,31.764706,16.078432,102,0,44,0,530.299988,446,13.73,7854,255,1
1175,800,41,16.078432,26.274509,87,-0.78125,3.125,26,31.764706,47.843136,16.078432,31.764706,16.078432,102,0,44,0,530.299988,446,13.73,7854,255,1
1177,800,41,16.078432,26.274509,87,-0.78125,3.125,26,32.156864,47.843136,16.078432,31.764706,16.078432,102,0,44,0,530.299988,446,13.73,7854,255,1
1177,800,41,16.078432,26.274509,87,-0.78125,3.125,26,32.156864,47.843136,16.078432,31.764706,16.078432,102,0,44,0,527.299988,444.600006,13.769,7854,255,1
1177,800,41,16.078432,26.274509,87,-0.78125,3.125,26,32.156864,47.843136,16.078432,31.764706,16.078432,102,0,44,0,527.299988,444.600006,13.769,7854,255,1
1179,730.25,39,16.078432,25.882353,88,-0.78125,2.34375,28,32.156864,47.843136,16.078432,31.764706,16.078432,102,0,45,0,527.299988,444.600006,13.769,7854,255,1
1179,730.25,39,16.078432,25.882353,88,-0.78125,2.34375,28,30.980392,47.843136,16.078432,31.764706,16.078432,102,0,45,0,524.599976,444.600006,13.769,7854,255,1
1179,730.25,39,16.078432,25.882353,88,-0.78125,2.34375,28,30.980392,47.843136,16.078432,31.764706,16.078432,102,0,45,0,524.599976,441.700012,13.789,7854,255,1
1179,753.75,39,16.078432,25.09804,88,-0.78125,0.78125,28,30.980392,47.843136,16.078432,31.764706,16.078432,102,0,45,0,524.599976,441.700012,13.789,7854,255,1
1181,753.75,39,16.078432,25.09804,88,-0.78125,0.78125,28,30.980392,47.843136,16.078432,31.764706,16.078432,102,0,45,0,524.599976,441.700012,13.789,7854,255,1
1181,753.75,39,16.078432,25.09804,88,-0.78125,0.78125,28,30.196079,47.843136,16.078432,31.764706,16.078432,102,0,45,0,521.900024,439,13.769,7854,255,1
1181,753.75,39,16.078432,25.09804,88,-0.78125,0.78125,28,30.196079,47.843136,16.078432,31.764706,16.078432,102,0,45,0,521.900024,439,13.769,7854,255,1
1181,810,33,16.078432,25.490196,88,-0.78125,1.5625,27,30.196079,47.843136,16.078432,31.764706,16.078432,102,0,45,0,521.900024,439,13.769,7854,255,1
1183,810,33,16.078432,25.490196,88,-0.78125,1.5625,27,36.07843,47.843136,16.078432,31.764706,16.078432,102,0,45,0,521.900024,439,13.769,7854,255,1
1183,810,33,16.078432,25.490196,88,-0.78125,1.5625,27,36.07843,47.843136,16.078432,31.764706,16.078432,102,0,45,0,519.400024,436.299988,13.73,7854,255,1
1183,810,33,16.078432,25.490196,88,-0.78125,1.5625,27,36.07843,47.843136,16.078432,31.764706,16.078432,102,0,45,0,519.400024,436.299988,13.73,7854,255,1
1184,754.5,27,16.078432,27.058823,88,-0.78125,1.5625,29,36.07843,47.843136,16.078432,31.764706,16.078432,102,0,45,0,519.400024,436.299988,13.73,7854,255,1
1184,754.5,27,16.078432,27.058823,88,-0.78125,1.5625,29,32.941177,47.843136,16.078432,31.764706,16.078432,102,0,45,0,519.400024,436.299988,13.73,7854,255,1
1184,754.5,27,16.078432,27.058823,88,-0.78125,1.5625,29,32.941177,50.588234,16.078432,31.764706,18.431372,102,0,45,0,518.200012,435,13.105,7854,255,1
1184,754.5,27,16.078432,39.215687,89,-0.78125,-0.78125,29,32.941177,50.588234,16.078432,31.764706,18.431372,102,0,45,0,518.200012,435,13.105,7854,255,1
1186,855.25,17,18.431372,39.215687,89,-0.78125,-0.78125,40,32.941177,50.588234,16.078432,31.764706,18.431372,102,0,45,-6,518.200012,435,13.105,7854,255,1
1186,855.25,17,18.431372,39.215687,89,-0.78125,-0.78125,40,35.294117,50.588234,16.078432,31.764706,18.431372,102,0,45,-6,516,432.399994,13.671,7854,255,1
1186,855.25,17,18.431372,39.215687,89,-0.78125,-0.78125,40,35.294117,50.588234,16.078432,31.764706,18.431372,102,0,45,-6,516,432.399994,13.671,7854,255,1
1186,910,13,18.431372,37.64706,89,-0.78125,0,38,35.294117,50.588234,16.078432,31.764706,18.431372,102,0,45,-7,516,432.399994,13.671,7854,255,1
1188,910,13,18.431372,37.64706,89,-0.78125,0,38,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,45,-7,516,432.399994,13.671,7854,255,1
1188,910,13,18.431372,37.64706,89,-0.78125,0,38,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,45,-7,514.200012,429.899994,13.691,7854,255,1
1188,910,13,18.431372,37.64706,89,-0.78125,0,38,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,45,-7,514.200012,429.899994,13.691,7854,255,1
1188,823.25,12,18.431372,36.07843,89,-0.78125,1.5625,38,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,45,7,514.200012,429.899994,13.691,7854,255,1
1190,823.25,12,18.431372,36.07843,89,-0.78125,1.5625,38,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,45,7,514.200012,429.899994,13.691,7854,255,1
1190,823.25,12,18.431372,36.07843,89,-0.78125,1.5625,38,32.156864,57.254902,25.490196,41.568626,23.529411,102,5.098039,45,7,512.799988,427.5,13.652,7854,255,1
1190,823.25,12,18.431372,74.901962,89,-4.6875,0,38,32.156864,57.254902,25.490196,41.568626,23.529411,102,5.098039,45,7,512.799988,427.5,13.652,7854,255,1
1192,1101.5,13,23.137255,74.901962,89,-4.6875,0,76,32.156864,57.254902,25.490196,41.568626,23.529411,102,5.098039,45,0,512.799988,427.5,13.652,7854,255,1
1192,1101.5,13,23.137255,74.901962,89,-4.6875,0,76,31.764706,57.254902,25.490196,41.568626,23.529411,102,5.098039,45,0,512.799988,426.600006,13.71,7854,255,1
1192,1101.5,13,23.137255,74.901962,89,-4.6875,0,76,31.764706,55.294117,23.529411,39.215687,21.568628,102,3.529412,45,0,512.799988,426.600006,13.71,7854,255,1
1192,1371.75,17,20,28.235294,89,-0.78125,-3.125,28,31.764706,55.294117,23.529411,39.215687,21.568628,102,3.529412,43,15,512.799988,426.600006,13.71,7854,255,1
1193,1371.75,17,20,28.235294,89,-0.78125,-3.125,28,29.411764,55.294117,23.529411,39.215687,21.568628,102,3.529412,43,15,512.799988,426.600006,13.71,7854,255,1
1193,1371.75,17,20,28.235294,89,-0.78125,-3.125,28,29.411764,53.725491,21.960785,38.039215,21.568628,102,2.352941,43,15,513.700012,425.100006,13.73,7854,255,1
1193,1371.75,17,20,28.235294,89,-0.78125,-3.125,28,29.411764,53.725491,21.960785,38.039215,21.17647,102,2.352941,43,15,513.700012,425.100006,13.73,7854,255,1
1193,1517.75,20,21.568628,46.666668,89,-0.78125,-3.90625,47,29.411764,53.725491,21.960785,38.039215,21.17647,102,2.352941,43,20,513.700012,425.100006,13.73,7854,255,1
1195,1517.75,20,21.568628,46.666668,89,-0.78125,-3.90625,47,32.156864,53.725491,21.960785,38.039215,21.17647,102,2.352941,43,20,513.700012,425.100006,13.73,7854,255,1
1195,1517.75,20,21.568628,46.666668,89,-0.78125,-3.90625,47,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,20,515.099976,424,13.73,7854,255,1
1195,1517.75,20,21.568628,58.823528,88,-4.6875,-0.78125,47,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,20,515.099976,424,13.73,7854,255,1
1197,1071.75,22,29.019608,58.823528,88,-4.6875,-0.78125,92,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,-7,515.099976,424,13.73,7854,255,1
1197,1071.75,22,29.019608,58.823528,88,-4.6875,-0.78125,92,31.764706,50.588234,16.078432,31.764706,18.431372,102,0,43,-7,517.200012,423.299988,13.73,7854,255,1
1197,1071.75,22,29.019608,58.823528,88,-4.6875,-0.78125,92,31.764706,59.607841,28.627451,44.705883,25.490196,102,7.058824,43,-7,517.200012,423.299988,13.789,7855,255,1
1197,1438.25,27,23.529411,70.980392,88,-4.6875,1.5625,69,31.764706,59.607841,28.627451,44.705883,25.490196,102,7.058824,43,12,517.200012,423.299988,13.789,7855,255,1
1199,1438.25,27,23.529411,70.980392,88,-4.6875,1.5625,69,31.764706,59.607841,28.627451,44.705883,25.490196,102,7.058824,43,12,517.200012,423.299988,13.789,7855,255,1
1199,1438.25,27,23.529411,70.980392,88,-4.6875,1.5625,69,31.764706,56.470589,26.274509,42.35294,25.490196,102,4.313725,43,12,519.200012,423.5,13.769,7855,255,1
1199,1438.25,27,23.529411,70.980392,88,-4.6875,1.5625,69,31.764706,56.470589,26.274509,42.35294,23.137255,102,4.313725,43,12,519.200012,423.5,13.769,7855,255,1
1199,1717.75,33,23.137255,52.941177,87,0,-5.46875,54,31.764706,56.470589,26.274509,42.35294,23.137255,102,4.313725,43,20,519.200012,423.5,13.769,7855,255,1
1201,1717.75,33,23.137255,52.941177,87,0,-5.46875,54,29.411764,56.470589,26.274509,42.35294,23.137255,102,4.313725,43,20,519.200012,423.5,13.769,7855,255,1
1201,1717.75,33,23.137255,52.941177,87,0,-5.46875,54,29.411764,56.07843,25.09804,41.176472,22.745098,102,3.921569,43,20,523.799988,424.299988,13.769,7855,255,1
1201,1717.75,33,23.137255,47.450981,87,0,-4.6875,54,29.411764,56.07843,25.09804,41.176472,22.745098,102,3.921569,43,20,523.799988,424.299988,13.769,7855,255,1
1202,1885,39,22.745098,47.450981,87,-0.78125,-4.6875,48,29.411764,56.07843,25.09804,41.176472,22.745098,102,3.921569,43,22,523.799988,424.299988,13.769,7855,255,1
1202,1885,39,22.745098,47.450981,87,-0.78125,-4.6875,48,30.196079,56.07843,25.09804,41.176472,22.745098,102,3.921569,43,22,528.900024,425.700012,13.769,7855,255,1
1202,1885,39,22.745098,47.450981,87,-0.78125,-4.6875,48,30.196079,56.07843,24.705883,40.784313,22.745098,102,3.921569,43,22,528.900024,425.700012,13.789,7855,255,1
1202,2027.25,41,22.745098,43.529411,86,-1.5625,0,43,30.196079,56.07843,24.705883,40.784313,22.745098,102,3.921569,43,25,528.900024,425.700012,13.789,7855,255,1
1204,2027.25,41,22.352942,43.529411,86,-1.5625,0,43,30.196079,56.07843,24.705883,40.784313,22.745098,102,3.921569,43,25,528.900024,425.700012,13.789,7855,255,1
1204,2027.25,41,22.352942,43.529411,86,-1.5625,0,43,30.980392,52.549019,24.705883,40.784313,22.745098,102,1.176471,43,25,533.700012,427.100006,13.789,7855,255,1
1204,2027.25,41,22.352942,43.529411,86,-1.5625,0,43,30.980392,52.549019,20.784313,36.470589,19.607843,102,1.176471,43,25,533.700012,427.100006,13.789,7855,255,1
1204,1991.25,42,20.392157,24.705883,86,-0.78125,4.6875,26,30.980392,52.549019,20.784313,36.470589,19.607843,102,1.176471,43,27,533.700012,427.100006,13.789,7855,255,1
1206,1991.25,42,20.392157,24.705883,86,-0.78125,4.6875,26,30.980392,52.549019,20.784313,36.470589,19.607843,102,1.176471,43,27,533.700012,427.100006,13.789,7855,255,1
1206,1991.25,42,20.392157,24.705883,86,-0.78125,4.6875,26,30.980392,53.725491,21.960785,38.039215,20.784313,102,2.352941,43,27,535.400024,427.600006,13.671,7855,255,1
1206,1991.25,42,20.392157,34.509804,86,-0.78125,4.6875,26,30.980392,53.725491,21.960785,38.039215,20.784313,102,2.352941,43,27,535.400024,427.600006,13.671,7855,255,1
1208,1991.25,42,21.17647,34.509804,86,-1.5625,-0.78125,35,30.980392,53.725491,21.960785,38.039215,20.784313,102,2.352941,43,28,535.400024,427.600006,13.671,7855,255,1
1208,1991.25,42,21.17647,34.509804,86,-1.5625,-0.78125,35,32.156864,53.725491,21.960785,38.039215,20.784313,102,2.352941,43,28,538.299988,428.399994,13.671,7855,255,1
1208,1991.25,42,21.17647,34.509804,86,-1.5625,-0.78125,35,32.156864,53.725491,21.568628,37.254902,20.784313,102,2.352941,43,28,538.299988,428.399994,13.73,7855,255,1
1208,1977.25,42,21.17647,32.549019,86,-1.5625,7.03125,34,32.156864,53.725491,21.568628,37.254902,20.784313,102,2.352941,43,28,538.299988,428.399994,13.73,7855,255,1
1210,1977.25,42,20.784313,32.549019,86,-1.5625,7.03125,34,32.156864,53.725491,21.568628,37.254902,20.784313,102,2.352941,43,28,538.299988,428.399994,13.73,7855,255,1
1210,1977.25,42,20.784313,32.549019,86,-1.5625,7.03125,34,31.764706,54.117645,21.568628,37.254902,20.784313,102,2.745098,43,28,540.700012,429,13.671,7855,255,4
1210,1977.25,42,20.784313,32.549019,86,-1.5625,7.03125,34,31.764706,54.117645,21.960785,38.039215,21.17647,102,2.745098,43,28,540.700012,429,13.671,7855,255,4
1210,1960.75,42,21.17647,33.333332,86,-1.5625,5.46875,34,31.764706,54.117645,21.960785,38.039215,21.17647,102,2.745098,43,28,540.700012,429,13.671,7855,255,4
1212,1960.75,42,21.17647,33.333332,86,-1.5625,5.46875,34,32.156864,54.117645,21.960785,38.039215,21.17647,102,2.745098,43,28,540.700012,429,13.671,7855,255,4
1212,1960.75,42,21.17647,33.333332,86,-1.5625,5.46875,34,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,28,542.599976,429.399994,13.652,7855,255,4
1212,1960.75,42,21.17647,33.333332,86,-1.5625,5.46875,34,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,28,542.599976,429.399994,13.652,7855,255,4
1213,1823.25,40,21.568628,19.607843,86,-0.78125,0,21,32.156864,50.588234,16.078432,31.764706,18.431372,102,0,43,-13,542.599976,429.399994,13.652,7855,255,4
1213,1823.25,40,21.568628,19.607843,86,-0.78125,0,21,32.941177,50.588234,16.078432,31.764706,18.431372,102,0,43,-13,541.700012,429.399994,13.652,7855,255,4
1213,1823.25,40,21.568628,19.607843,86,-0.78125,0,21,32.941177,51.764706,19.607843,34.901962,18.431372,102,0.784314,43,-13,541.700012,429.100006,13.73,7855,255,4
1213,1764.75,40,21.568628,30.588236,86,-1.5625,3.125,35,32.941177,51.764706,19.607843,34.901962,18.431372,102,0.784314,43,-13,541.700012,429.100006,13.73,7855,255,4
1215,1764.75,39,21.568628,30.588236,86,-1.5625,3.125,35,32.941177,51.764706,19.607843,34.901962,18.431372,102,0.784314,43,22,541.700012,429.100006,13.73,7855,255,4
1215,1764.75,39,21.568628,30.588236,86,-1.5625,3.125,35,32.941177,51.764706,19.607843,34.901962,18.431372,102,2.352941,43,22,540.5,428.600006,13.73,7855,255,4
1215,1764.75,39,21.568628,30.588236,86,-1.5625,3.125,35,32.941177,54.509804,22.745098,38.823528,21.960785,102,2.352941,43,22,540.5,428.600006,13.73,7855,255,4
1215,1837.5,37,23.921568,44.313725,86,-0.78125,6.25,47,32.941177,54.509804,22.745098,38.823528,21.960785,102,2.352941,43,22,540.5,428.600006,13.73,7855,255,4
1217,1837.5,37,23.921568,44.313725,86,-0.78125,6.25,47,34.117645,54.509804,22.745098,38.823528,21.960785,102,2.352941,43,22,540.5,428.600006,13.73,7855,255,4
1217,1837.5,37,23.921568,44.313725,86,-0.78125,6.25,47,34.117645,58.823528,26.274509,41.960785,24.705883,102,5.882353,43,22,541.099976,428.799988,13.652,7855,255,4
1217,1837.5,37,23.921568,44.313725,86,-0.78125,6.25,47,34.117645,58.823528,26.274509,41.960785,24.705883,102,5.882353,43,22,541.099976,428.799988,13.652,7855,255,4
1219,2033.5,41,24.705883,58.431374,86,-0.78125,0.78125,61,34.117645,58.823528,26.274509,41.960785,24.705883,102,5.882353,43,20,541.099976,428.799988,13.652,7855,255,4
1219,2033.5,41,24.705883,58.431374,86,-0.78125,0.78125,61,25.882353,58.823528,26.274509,41.960785,24.705883,102,5.882353,43,20,541.099976,428.799988,13.652,7855,255,4
1219,2033.5,41,24.705883,58.431374,86,-0.78125,0.78125,61,25.882353,58.431374,26.274509,41.960785,24.313726,102,5.882353,43,20,544.799988,430.600006,13.789,7855,255,4
1219,2033.5,41,24.705883,52.549019,86,0,-7.8125,54,25.882353,58.431374,26.274509,41.960785,24.313726,102,5.882353,43,20,544.799988,430.600006,13.789,7855,255,4
1221,2235.75,45,24.705883,52.549019,86,0,-7.8125,54,25.882353,58.431374,26.274509,41.960785,24.313726,102,5.882353,42,23,544.799988,430.600006,13.789,7855,255,4
1221,2235.75,45,24.705883,52.549019,86,0,-7.8125,54,31.764706,58.431374,26.274509,41.960785,24.313726,102,5.882353,42,23,547.400024,431.899994,13.789,7855,255,4
1221,2235.75,45,24.705883,52.549019,86,0,-7.8125,54,31.764706,54.509804,22.745098,38.431374,21.568628,102,2.745098,42,23,547.400024,431.899994,13.789,7855,255,4
1221,2334.25,49,21.17647,28.235294,87,-0.78125,-1.5625,29,31.764706,54.509804,22.745098,38.431374,21.568628,102,2.745098,42,31,547.400024,431.899994,13.789,7855,255,4
1222,2334.25,49,21.17647,28.235294,87,-0.78125,-1.5625,29,30.980392,54.509804,22.745098,38.431374,21.568628,102,2.745098,42,31,547.400024,431.899994,13.789,7855,255,4
1222,2334.25,49,21.17647,28.235294,87,-0.78125,-1.5625,29,30.980392,50.980392,16.078432,31.764706,18.82353,102,0,42,31,552.599976,434.799988,13.71,7855,255,4
1222,2334.25,49,21.17647,28.235294,87,-0.78125,-1.5625,29,30.980392,50.980392,16.078432,31.764706,18.82353,102,0,42,31,552.599976,434.799988,13.71,7855,255,4
1222,1895.25,48,18.039215,17.254902,87,-0.78125,0,19,30.980392,50.980392,16.078432,31.764706,18.82353,102,0,43,13,552.599976,434.799988,13.71,7855,255,4
1224,1895.25,48,18.039215,17.254902,87,-0.78125,0,19,32.156864,50.980392,16.078432,31.764706,18.82353,102,0,43,13,552.599976,434.799988,13.71,7855,255,4
1224,1895.25,48,18.039215,17.254902,87,-0.78125,0,19,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,43,13,554.700012,436.600006,13.632,7855,255,4
1224,1895.25,48,18.039215,23.137255,86,-0.78125,0.78125,19,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,43,13,554.700012,436.600006,13.632,7855,255,4
1226,749,47,16.078432,23.137255,86,-0.78125,0.78125,26,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,43,0,554.700012,436.600006,13.632,7855,255,4
1226,749,47,16.078432,23.137255,86,-0.78125,0.78125,26,32.941177,47.843136,16.078432,31.764706,16.470589,102,0,43,0,554.299988,437.399994,13.73,7855,255,4
1226,749,47,16.078432,23.137255,86,-0.78125,0.78125,26,32.941177,47.843136,16.078432,31.764706,16.078432,102,0,43,0,554.299988,437.399994,13.73,7855,255,4
1226,783.5,38,16.078432,25.882353,86,-0.78125,3.90625,28,32.941177,47.843136,16.078432,31.764706,16.078432,102,0,44,0,554.299988,437.399994,13.73,7855,255,4
1228,783.5,38,16.078432,25.882353,86,-0.78125,3.90625,28,34.509804,47.843136,16.078432,31.764706,16.078432,102,0,44,0,554.299988,437.399994,13.73,7855,255,4
1228,783.5,38,16.078432,25.882353,86,-0.78125,3.90625,28,34.509804,47.843136,16.078432,31.764706,16.078432,102,0,44,0,553.900024,437.600006,13.632,7855,255,1
1228,783.5,38,16.078432,25.882353,86,-0.78125,3.90625,28,34.509804,47.843136,16.078432,31.764706,16.078432,102,0,44,0,553.900024,437.600006,13.632,7855,255,1
1228,750.75,34,16.078432,26.666666,86,-0.78125,1.5625,27,34.509804,47.843136,16.078432,31.764706,16.078432,102,0,44,0,553.900024,437.600006,13.632,7855,255,1
